,id,hit,name,countries
368,19438132,ethnic,acxiom us demographic > ethnicity > preferred language > prefer spanish,['spain']
367,19431922,ethnic,acxiom us demographic > ethnicity > preferred language > speak spanish and english,['spain']
164,13612170,ethnic,b2c > ethnicity > european,['europe']
79,9898541,ethnic,datastream group>ethnic code>austrian,['austria']
92,9900973,ethnic,datastream group>ethnic code>bulgarian,['bulgaria']
324,9931231,ethnic,datastream group>ethnic code>croatian,['croatia']
104,9906385,ethnic,datastream group>ethnic code>czech,['czechia']
35,9931534,ethnic,datastream group>ethnic code>danish,['denmark']
325,9897546,ethnic,datastream group>ethnic code>dutch,['netherlands']
129,9911926,ethnic,datastream group>ethnic code>estonian,['estonia']
149,9930765,ethnic,datastream group>ethnic code>finnish,['finland']
150,9930899,ethnic,datastream group>ethnic code>french,['france']
133,9915015,ethnic,datastream group>ethnic code>greek,['greece']
145,9930002,ethnic,datastream group>ethnic code>hungarian,['hungary']
144,9929948,ethnic,datastream group>ethnic code>irish,['ireland']
57,9893967,ethnic,datastream group>ethnic code>italian,['italy']
333,9892291,ethnic,datastream group>ethnic code>latvian,['latvia']
108,9906959,ethnic,datastream group>ethnic code>maltese,['malta']
323,18501907,ethnic,datastream group>ethnic code>polish,['poland']
330,9909133,ethnic,datastream group>ethnic code>portuguese,['portugal']
136,9915312,ethnic,datastream group>ethnic code>romanian,['romania']
311,9934784,ethnic,datastream group>ethnic code>slovakian,['slovakia']
317,18489879,ethnic,datastream group>ethnic code>slovenian,['slovenia']
41,9949976,ethnic,datastream group>ethnic group>eastern european,['europe']
76,9897967,ethnic,datastream group>ethnic group>western european,['europe']
116,9908740,ethnic,datastream group>ethnic hispanic country origin>spain,['spain']
118,9909520,ethnic,datastream group>ethnic language spoken>bulgarian,['bulgaria']
64,9896027,ethnic,datastream group>ethnic language spoken>czech,['czechia']
314,18480113,ethnic,datastream group>ethnic language spoken>danish,['denmark']
60,9894133,ethnic,datastream group>ethnic language spoken>dutch,['netherlands']
313,9891024,ethnic,datastream group>ethnic language spoken>estonian,['estonia']
342,18504199,ethnic,datastream group>ethnic language spoken>finnish,['finland']
341,9915331,ethnic,datastream group>ethnic language spoken>german,['germany']
142,9929203,ethnic,datastream group>ethnic language spoken>greek,['greece']
68,9896571,ethnic,datastream group>ethnic language spoken>hungarian,['hungary']
36,9931860,ethnic,datastream group>ethnic language spoken>latvian,['latvia']
336,9906606,ethnic,datastream group>ethnic language spoken>lithuanian,['lithuania']
321,18501796,ethnic,datastream group>ethnic language spoken>polish,['poland']
96,9903257,ethnic,datastream group>ethnic language spoken>portuguese,['portugal']
114,9908545,ethnic,datastream group>ethnic language spoken>romanian,['romania']
109,9907076,ethnic,datastream group>ethnic language spoken>serbo-croatian,['croatia']
312,9934489,ethnic,datastream group>ethnic language spoken>slovakian,['slovakia']
339,9909970,ethnic,datastream group>ethnic language spoken>slovenian,['slovenia']
95,9902963,ethnic,datastream group>ethnic language spoken>spanish,['spain']
316,18489310,ethnic,datastream group>ethnic language spoken>swedish,['sweden']
219,14384924,ethnic,demographics > ethnicity > eastern european,['europe']
218,14384886,ethnic,demographics > ethnicity > western european,['europe']
329,9907542,ethnic,e-tech > demographic > ethnicity > czech,['czechia']
315,9910058,ethnic,e-tech > demographic > ethnicity > french,['france']
327,18502291,ethnic,e-tech > demographic > ethnicity > greek,['greece']
319,9949784,ethnic,e-tech > demographic > ethnicity > italian,['italy']
328,9932518,ethnic,e-tech > demographic > ethnicity > slovak,['slovakia']
326,9902859,ethnic,e-tech > demographic > ethnicity > slovenian,['slovenia']
58,9894051,ethnic,e-tech > ethnic group > eastern european,['europe']
55,9893486,ethnic,e-tech > ethnic group > western european,['europe']
48,9959800,ethnic,e-tech > ethnicity > austrian,['austria']
98,9903922,ethnic,e-tech > ethnicity > belgian,['belgium']
71,9896958,ethnic,e-tech > ethnicity > danish,['denmark']
128,9911663,ethnic,e-tech > ethnicity > dutch,['netherlands']
81,9898596,ethnic,e-tech > ethnicity > estonian,['estonia']
42,9950487,ethnic,e-tech > ethnicity > finnish,['finland']
86,9900010,ethnic,e-tech > ethnicity > german,['germany']
113,9908514,ethnic,e-tech > ethnicity > hungarian,['hungary']
44,9950508,ethnic,e-tech > ethnicity > latvian,['latvia']
85,9899733,ethnic,e-tech > ethnicity > polish,['poland']
65,9896287,ethnic,e-tech > ethnicity > portuguese,['portugal']
143,9929684,ethnic,e-tech > ethnicity > romanian,['romania']
84,9899717,ethnic,e-tech > ethnicity > swedish,['sweden']
27,10047465,ethnic,epsilon: demographics > ethnicity > eastern european,['europe']
28,10047570,ethnic,epsilon: demographics > ethnicity > western european,['europe']
447,25737165,ethnic,experian (xaxis) > ethnic insight > country of origin > spain,['spain']
445,25737286,ethnic,experian (xaxis) > ethnic insight > ethnic group > eastern european,['europe']
444,25736875,ethnic,experian (xaxis) > ethnic insight > ethnic group > western european,['europe']
446,25738113,ethnic,experian (xaxis) > ethnic insight > language > french,['france']
448,25737170,ethnic,experian (xaxis) > ethnic insight > language > spanish,['spain']
299,17304087,ethnic,experian > xaxis > ethnic insight > ethnic group > eastern european_experian > xaxis > ethnic insight > ethnic group > eastern european,['europe']
300,17304088,ethnic,experian > xaxis > ethnic insight > ethnic group > eastern european_experian > xaxis > ethnic insight > ethnic group > eastern european,['europe']
301,17304253,ethnic,experian > xaxis > ethnic insight > ethnic group > western european_experian > xaxis > ethnic insight > ethnic group > western european,['europe']
302,17304254,ethnic,experian > xaxis > ethnic insight > ethnic group > western european_experian > xaxis > ethnic insight > ethnic group > western european,['europe']
259,17290203,ethnic,experian > xaxis > ethnic insight > language > bulgarian_experian > xaxis > ethnic insight > language > bulgarian,['bulgaria']
260,17290204,ethnic,experian > xaxis > ethnic insight > language > bulgarian_experian > xaxis > ethnic insight > language > bulgarian,['bulgaria']
261,17290961,ethnic,experian > xaxis > ethnic insight > language > czech_experian > xaxis > ethnic insight > language > czech,['czechia']
262,17290966,ethnic,experian > xaxis > ethnic insight > language > czech_experian > xaxis > ethnic insight > language > czech,['czechia']
263,17290987,ethnic,experian > xaxis > ethnic insight > language > danish_experian > xaxis > ethnic insight > language > danish,['denmark']
264,17290988,ethnic,experian > xaxis > ethnic insight > language > danish_experian > xaxis > ethnic insight > language > danish,['denmark']
265,17291006,ethnic,experian > xaxis > ethnic insight > language > dutch_experian > xaxis > ethnic insight > language > dutch,['netherlands']
266,17291007,ethnic,experian > xaxis > ethnic insight > language > dutch_experian > xaxis > ethnic insight > language > dutch,['netherlands']
267,17291045,ethnic,experian > xaxis > ethnic insight > language > estonian_experian > xaxis > ethnic insight > language > estonian,['estonia']
268,17291046,ethnic,experian > xaxis > ethnic insight > language > estonian_experian > xaxis > ethnic insight > language > estonian,['estonia']
269,17291063,ethnic,experian > xaxis > ethnic insight > language > finnish_experian > xaxis > ethnic insight > language > finnish,['finland']
270,17291064,ethnic,experian > xaxis > ethnic insight > language > finnish_experian > xaxis > ethnic insight > language > finnish,['finland']
271,17291081,ethnic,experian > xaxis > ethnic insight > language > french_experian > xaxis > ethnic insight > language > french,['france']
272,17291083,ethnic,experian > xaxis > ethnic insight > language > french_experian > xaxis > ethnic insight > language > french,['france']
273,17291107,ethnic,experian > xaxis > ethnic insight > language > german_experian > xaxis > ethnic insight > language > german,['germany']
274,17291109,ethnic,experian > xaxis > ethnic insight > language > german_experian > xaxis > ethnic insight > language > german,['germany']
275,17291112,ethnic,experian > xaxis > ethnic insight > language > greek_experian > xaxis > ethnic insight > language > greek,['greece']
276,17291113,ethnic,experian > xaxis > ethnic insight > language > greek_experian > xaxis > ethnic insight > language > greek,['greece']
277,17291173,ethnic,experian > xaxis > ethnic insight > language > hungarian_experian > xaxis > ethnic insight > language > hungarian,['hungary']
278,17291174,ethnic,experian > xaxis > ethnic insight > language > hungarian_experian > xaxis > ethnic insight > language > hungarian,['hungary']
279,17300116,ethnic,experian > xaxis > ethnic insight > language > italian_experian > xaxis > ethnic insight > language > italian,['italy']
280,17300121,ethnic,experian > xaxis > ethnic insight > language > italian_experian > xaxis > ethnic insight > language > italian,['italy']
281,17300392,ethnic,experian > xaxis > ethnic insight > language > latvian_experian > xaxis > ethnic insight > language > latvian,['latvia']
282,17300398,ethnic,experian > xaxis > ethnic insight > language > latvian_experian > xaxis > ethnic insight > language > latvian,['latvia']
283,17300424,ethnic,experian > xaxis > ethnic insight > language > lithuanian_ experian > xaxis > ethnic insight > language > lithuanian,['lithuania']
284,17300429,ethnic,experian > xaxis > ethnic insight > language > lithuanian_ experian > xaxis > ethnic insight > language > lithuanian,['lithuania']
285,17300806,ethnic,experian > xaxis > ethnic insight > language > polish_experian > xaxis > ethnic insight > language > polish,['poland']
286,17300818,ethnic,experian > xaxis > ethnic insight > language > polish_experian > xaxis > ethnic insight > language > polish,['poland']
287,17300836,ethnic,experian > xaxis > ethnic insight > language > portuguese_experian > xaxis > ethnic insight > language > portuguese,['portugal']
288,17300842,ethnic,experian > xaxis > ethnic insight > language > portuguese_experian > xaxis > ethnic insight > language > portuguese,['portugal']
289,17300854,ethnic,experian > xaxis > ethnic insight > language > romanian_experian > xaxis > ethnic insight > language > romanian,['romania']
290,17300859,ethnic,experian > xaxis > ethnic insight > language > romanian_experian > xaxis > ethnic insight > language > romanian,['romania']
291,17301176,ethnic,experian > xaxis > ethnic insight > language > serbo-croatian_experian > xaxis > ethnic insight > language > serbo-croatian,['croatia']
292,17301182,ethnic,experian > xaxis > ethnic insight > language > serbo-croatian_experian > xaxis > ethnic insight > language > serbo-croatian,['croatia']
293,17301268,ethnic,experian > xaxis > ethnic insight > language > slovak_experian > xaxis > ethnic insight > language > slovak,['slovakia']
294,17301270,ethnic,experian > xaxis > ethnic insight > language > slovak_experian > xaxis > ethnic insight > language > slovak,['slovakia']
295,17301339,ethnic,experian > xaxis > ethnic insight > language > slovenian_experian > xaxis > ethnic insight > language > slovenian,['slovenia']
296,17301344,ethnic,experian > xaxis > ethnic insight > language > slovenian_experian > xaxis > ethnic insight > language > slovenian,['slovenia']
297,17303615,ethnic,experian > xaxis > ethnic insight > language > swedish_experian > xaxis > ethnic insight > language > swedish,['sweden']
298,17303617,ethnic,experian > xaxis > ethnic insight > language > swedish_experian > xaxis > ethnic insight > language > swedish,['sweden']
223,15025316,ethnic,experian > xaxis private > branded data > person 1: ethnic - language preference > spanish_experian > xaxis private > branded data > person 1: ethnic - language preference > spanish,['spain']
224,15025317,ethnic,experian > xaxis private > branded data > person 1: ethnic - language preference > spanish_experian > xaxis private > branded data > person 1: ethnic - language preference > spanish,['spain']
256,8027522,ethnic,eyeota - us experian - ethnic insight - country of origin - spain,['spain']
257,8027531,ethnic,eyeota - us experian - ethnic insight - ethnic group - eastern european,['europe']
236,8027544,ethnic,eyeota - us experian - ethnic insight - ethnic group - western european,['europe']
237,8027559,ethnic,eyeota - us experian - ethnic insight - language - bulgarian,['bulgaria']
238,8027564,ethnic,eyeota - us experian - ethnic insight - language - czech,['czechia']
239,8027566,ethnic,eyeota - us experian - ethnic insight - language - danish,['denmark']
240,8027567,ethnic,eyeota - us experian - ethnic insight - language - dutch,['netherlands']
241,8027572,ethnic,eyeota - us experian - ethnic insight - language - estonian,['estonia']
242,8027574,ethnic,eyeota - us experian - ethnic insight - language - finnish,['finland']
243,8027577,ethnic,eyeota - us experian - ethnic insight - language - french,['france']
232,8027580,ethnic,eyeota - us experian - ethnic insight - language - german,['germany']
244,8027581,ethnic,eyeota - us experian - ethnic insight - language - greek,['greece']
245,8027590,ethnic,eyeota - us experian - ethnic insight - language - hungarian,['hungary']
246,8027594,ethnic,eyeota - us experian - ethnic insight - language - italian,['italy']
248,8027604,ethnic,eyeota - us experian - ethnic insight - language - latvian,['latvia']
247,8027605,ethnic,eyeota - us experian - ethnic insight - language - lithuanian,['lithuania']
233,8027617,ethnic,eyeota - us experian - ethnic insight - language - polish,['poland']
249,8027619,ethnic,eyeota - us experian - ethnic insight - language - portuguese,['portugal']
250,8027620,ethnic,eyeota - us experian - ethnic insight - language - romanian,['romania']
251,8027623,ethnic,eyeota - us experian - ethnic insight - language - serbo-croatian,['croatia']
252,8027627,ethnic,eyeota - us experian - ethnic insight - language - slovak,['slovakia']
253,8027628,ethnic,eyeota - us experian - ethnic insight - language - slovenian,['slovenia']
254,8027632,ethnic,eyeota - us experian - ethnic insight - language - spanish,['spain']
255,8027634,ethnic,eyeota - us experian - ethnic insight - language - swedish,['sweden']
234,3035614,ethnic,eyeota - us experian - reach - sociodemographic - ethnic group - european,['europe']
115,9908651,ethnic,infogroup > b2b > demographics > ethnicity > western european,['europe']
56,9893827,ethnic,infogroup > b2c > demographics > ethnicity > central european -- co-op sourced,['europe']
131,9912427,ethnic,infogroup > b2c > demographics > ethnicity > eastern european,['europe']
132,9912657,ethnic,infogroup > b2c > demographics > ethnicity > northern european -- co-op sourced,['europe']
137,9915466,ethnic,infogroup > b2c > demographics > ethnicity > southern european -- co-op sourced,['europe']
46,9959316,ethnic,infogroup > b2c > demographics > ethnicity > western european -- co-op sourced,['europe']
369,22630741,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > austrian,['austria']
371,22631527,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > czech,['czechia']
375,22630817,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > dutch,['netherlands']
370,22630906,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > french,['france']
372,22631801,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > german,['germany']
377,22630908,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > greek,['greece']
376,22630881,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > hungarian,['hungary']
373,22631962,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > irish,['ireland']
378,22631042,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > italian,['italy']
374,22630746,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > polish,['poland']
379,22632195,ethnic,infogroup > consumer > us politics > demographics > ethnic origin > swedish,['sweden']
153,5087544,ethnic,infogroup media solutions - b2c - consumer xchg - demographic - ethnicity - european - central ,['europe']
152,5087545,ethnic,infogroup media solutions - b2c - consumer xchg - demographic - ethnicity - european - eastern ,['europe']
155,5087546,ethnic,infogroup media solutions - b2c - consumer xchg - demographic - ethnicity - european - northern ,['europe']
154,5087547,ethnic,infogroup media solutions - b2c - consumer xchg - demographic - ethnicity - european - south ,['europe']
151,5087548,ethnic,infogroup media solutions - b2c - consumer xchg - demographic - ethnicity - european - western ,['europe']
389,14359540,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > austrian,['austria']
401,14360165,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > belgian,['belgium']
411,14360655,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > bulgarian,['bulgaria']
397,14359722,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > croatian,['croatia']
400,14359167,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > czech,['czechia']
398,14359139,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > danish,['denmark']
395,14359301,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > dutch ,['netherlands']
406,14360391,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > estonian,['estonia']
394,14359876,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > finnish,['finland']
404,14360184,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > french,['france']
412,14359848,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > german,['germany']
407,14360627,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > greek,['greece']
402,14359174,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > hungarian,['hungary']
393,14359668,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > irish,['ireland']
399,14359750,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > italian,['italy']
409,14360072,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > latvian,['latvia']
405,14359461,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > lithuanian,['lithuania']
391,14359290,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > luxembourgian,['luxembourg']
217,14360522,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > maltese,['malta']
410,14359240,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > polish,['poland']
408,14359953,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > portuguese,['portugal']
403,14360620,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > romanian,['romania']
396,14359083,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > slovakian,['slovakia']
392,14360563,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > slovenian,['slovenia']
390,14359993,ethnic,l2 voter data > individual demographics > ethnicity > ethnic description > swedish,['sweden']
388,14359671,ethnic,l2 voter data > individual demographics > ethnicity > ethnicgroups ethnicgroup1desc > european,['europe']
387,14359829,ethnic,l2 voter data > individual demographics > ethnicity > ethnicgroups ethnicgroup1desc > hispanic and portuguese,['portugal']
382,23819177,ethnic,lbdigital > household demos > ethnicity  > french,['france']
381,23818484,ethnic,lbdigital > household demos > ethnicity > german,['germany']
383,23819646,ethnic,lbdigital > household demos > ethnicity > italian,['italy']
385,23820146,ethnic,lbdigital > household demos > ethnicity > northern european,['europe']
386,23820775,ethnic,lbdigital > household demos > ethnicity > scottish / irish,['ireland']
384,23819957,ethnic,lbdigital > household demos > ethnicity > southern european,['europe']
185,13724205,ethnic,nordic data resources > se > f struggling followers > f21 ethnic urban life ,['sweden']
413,24701096,ethnic,phoenix>us>demographic>race/ethnicity>hispanic>language spoken in home>spanish and english,['spain']
304,10536153,ethnic,retired - use thru 3/2020 - acxiom demographic > ethnicity > preferred language > prefer spanish,['spain']
303,10386142,ethnic,retired - use thru 3/2020 - acxiom demographic > ethnicity > preferred language > speak spanish and english,['spain']
437,24940035,ethnic,skydeo > demographics > ethnic > austrian,['austria']
417,24940038,ethnic,skydeo > demographics > ethnic > belgian,['belgium']
438,24940044,ethnic,skydeo > demographics > ethnic > bulgarian,['bulgaria']
439,24940057,ethnic,skydeo > demographics > ethnic > croatian,['croatia']
440,24940058,ethnic,skydeo > demographics > ethnic > czech,['czechia']
424,24940059,ethnic,skydeo > demographics > ethnic > danish,['denmark']
423,24940061,ethnic,skydeo > demographics > ethnic > dutch,['netherlands']
442,24940062,ethnic,skydeo > demographics > ethnic > eastern european,['europe']
431,24940066,ethnic,skydeo > demographics > ethnic > estonian,['estonia']
425,24940071,ethnic,skydeo > demographics > ethnic > finnish,['finland']
428,24940072,ethnic,skydeo > demographics > ethnic > french,['france']
436,24940077,ethnic,skydeo > demographics > ethnic > german,['germany']
433,24940080,ethnic,skydeo > demographics > ethnic > greek,['greece']
426,24940085,ethnic,skydeo > demographics > ethnic > hungarian,['hungary']
435,24940090,ethnic,skydeo > demographics > ethnic > irish,['ireland']
422,24940091,ethnic,skydeo > demographics > ethnic > italian,['italy']
434,24940106,ethnic,skydeo > demographics > ethnic > lithuanian,['lithuania']
429,24940108,ethnic,skydeo > demographics > ethnic > luxembourgian,['luxembourg']
427,24940120,ethnic,skydeo > demographics > ethnic > maltese,['malta']
430,24940161,ethnic,skydeo > demographics > ethnic > polish,['poland']
421,24940165,ethnic,skydeo > demographics > ethnic > portuguese,['portugal']
419,24940169,ethnic,skydeo > demographics > ethnic > romanian,['romania']
420,24940182,ethnic,skydeo > demographics > ethnic > slovakian,['slovakia']
432,24940184,ethnic,skydeo > demographics > ethnic > slovenian,['slovenia']
418,24940201,ethnic,skydeo > demographics > ethnic > swedish,['sweden']
441,24940227,ethnic,skydeo > demographics > ethnic > western european,['europe']
82,9898640,ethnic,sms > ethnic > austrian,['austria']
138,9915525,ethnic,sms > ethnic > belgian,['belgium']
72,9897577,ethnic,sms > ethnic > croatian,['croatia']
101,9904453,ethnic,sms > ethnic > danish,['denmark']
130,9912372,ethnic,sms > ethnic > dutch,['netherlands']
117,9909379,ethnic,sms > ethnic > estonian,['estonia']
94,9902721,ethnic,sms > ethnic > finnish,['finland']
141,9929023,ethnic,sms > ethnic > french,['france']
87,9900487,ethnic,sms > ethnic > greek,['greece']
148,9930742,ethnic,sms > ethnic > irish,['ireland']
134,9915017,ethnic,sms > ethnic > italian,['italy']
66,9896398,ethnic,sms > ethnic > luxembourgian,['luxembourg']
112,9908243,ethnic,sms > ethnic > maltese,['malta']
120,9910068,ethnic,sms > ethnic > polish,['poland']
122,9910308,ethnic,sms > ethnic > portuguese,['portugal']
63,9896011,ethnic,sms > ethnic > romanian,['romania']
125,9911210,ethnic,sms > ethnic > slovakian,['slovakia']
47,9959438,ethnic,sms > ethnic > slovenian,['slovenia']
80,9898553,ethnic,sms > ethnic > swedish,['sweden']
105,9906403,ethnic,sms > ethnic minority group > eastern european,['europe']
75,9897757,ethnic,sms > ethnic minority group > western european,['europe']
97,9903701,ethnic,sms_new mover > ethnic_minority_group > eastern europe,['europe']
121,9910170,ethnic,sms_new mover > ethnic_minority_group > western europe,['europe']
102,9904679,ethnic,stirista > voter > ethnicity > austrian,['austria']
93,9901360,ethnic,stirista > voter > ethnicity > belgian,['belgium']
147,9930533,ethnic,stirista > voter > ethnicity > bulgarian,['bulgaria']
318,9907654,ethnic,stirista > voter > ethnicity > croatian,['croatia']
146,9930427,ethnic,stirista > voter > ethnicity > czech,['czechia']
45,9959300,ethnic,stirista > voter > ethnicity > danish,['denmark']
83,9899345,ethnic,stirista > voter > ethnicity > dutch ,['netherlands']
340,9898465,ethnic,stirista > voter > ethnicity > estonian,['estonia']
320,9899950,ethnic,stirista > voter > ethnicity > finnish,['finland']
67,9896494,ethnic,stirista > voter > ethnicity > french,['france']
99,9903971,ethnic,stirista > voter > ethnicity > greek,['greece']
100,9904252,ethnic,stirista > voter > ethnicity > hungarian,['hungary']
332,9933362,ethnic,stirista > voter > ethnicity > irish,['ireland']
139,9916253,ethnic,stirista > voter > ethnicity > latvian,['latvia']
140,9916558,ethnic,stirista > voter > ethnicity > lithuanian,['lithuania']
88,9900631,ethnic,stirista > voter > ethnicity > luxembourgian,['luxembourg']
70,9896904,ethnic,stirista > voter > ethnicity > maltese,['malta']
37,9932758,ethnic,stirista > voter > ethnicity > polish,['poland']
337,9932479,ethnic,stirista > voter > ethnicity > portuguese,['portugal']
78,9898307,ethnic,stirista > voter > ethnicity > romanian,['romania']
40,9933943,ethnic,stirista > voter > ethnicity > slovenian,['slovenia']
89,9900724,ethnic,stirista > voter > ethnicity > swedish,['sweden']
123,9910483,ethnic,take 5 media > ethnicity > eastern european,['europe']
61,9894598,ethnic,take 5 media > ethnicity > western european,['europe']
90,9900792,ethnic,take 5 media > parent ethnicity > eastern european,['europe']
59,9894070,ethnic,take 5 media > parent ethnicity > western european,['europe']
189,13888891,ethnic,truoptik>webbula>demographics>ethnic group > eastern european,['europe']
190,13888917,ethnic,truoptik>webbula>demographics>ethnic group > western european,['europe']
191,13888930,ethnic,truoptik>webbula>demographics>ethnicity > austrian,['austria']
192,13888933,ethnic,truoptik>webbula>demographics>ethnicity > belgian,['belgium']
193,13888940,ethnic,truoptik>webbula>demographics>ethnicity > bulgarian,['bulgaria']
194,13888953,ethnic,truoptik>webbula>demographics>ethnicity > croatian,['croatia']
195,13888954,ethnic,truoptik>webbula>demographics>ethnicity > czech,['czechia']
196,13888955,ethnic,truoptik>webbula>demographics>ethnicity > danish,['denmark']
197,13888957,ethnic,truoptik>webbula>demographics>ethnicity > dutch,['netherlands']
198,13888962,ethnic,truoptik>webbula>demographics>ethnicity > estonian,['estonia']
199,13888965,ethnic,truoptik>webbula>demographics>ethnicity > finnish,['finland']
200,13888966,ethnic,truoptik>webbula>demographics>ethnicity > french,['france']
201,13888970,ethnic,truoptik>webbula>demographics>ethnicity > german,['germany']
202,13888985,ethnic,truoptik>webbula>demographics>ethnicity > greek,['greece']
203,13888991,ethnic,truoptik>webbula>demographics>ethnicity > hungarian,['hungary']
204,13889001,ethnic,truoptik>webbula>demographics>ethnicity > irish,['ireland']
205,13889002,ethnic,truoptik>webbula>demographics>ethnicity > italian,['italy']
206,13889015,ethnic,truoptik>webbula>demographics>ethnicity > latvian,['latvia']
207,13889017,ethnic,truoptik>webbula>demographics>ethnicity > lithuanian,['lithuania']
208,13889018,ethnic,truoptik>webbula>demographics>ethnicity > luxembourgian,['luxembourg']
209,13889026,ethnic,truoptik>webbula>demographics>ethnicity > maltese,['malta']
210,13889064,ethnic,truoptik>webbula>demographics>ethnicity > polish,['poland']
211,13889065,ethnic,truoptik>webbula>demographics>ethnicity > portuguese,['portugal']
212,13889067,ethnic,truoptik>webbula>demographics>ethnicity > romanian,['romania']
213,13889078,ethnic,truoptik>webbula>demographics>ethnicity > slovakian,['slovakia']
214,13889079,ethnic,truoptik>webbula>demographics>ethnicity > slovenian,['slovenia']
215,13889086,ethnic,truoptik>webbula>demographics>ethnicity > swedish,['sweden']
334,18503292,ethnic,webbula > demographic > individual > ethnicity code > austrian,['austria']
74,9897685,ethnic,webbula > demographic > individual > ethnicity code > belgian,['belgium']
119,9909961,ethnic,webbula > demographic > individual > ethnicity code > croatian,['croatia']
38,9933685,ethnic,webbula > demographic > individual > ethnicity code > czech,['czechia']
91,9900918,ethnic,webbula > demographic > individual > ethnicity code > danish,['denmark']
322,9900663,ethnic,webbula > demographic > individual > ethnicity code > dutch,['netherlands']
331,18502861,ethnic,webbula > demographic > individual > ethnicity code > estonian,['estonia']
77,9898074,ethnic,webbula > demographic > individual > ethnicity code > finnish,['finland']
126,9911302,ethnic,webbula > demographic > individual > ethnicity code > french,['france']
73,9897607,ethnic,webbula > demographic > individual > ethnicity code > greek,['greece']
62,9894704,ethnic,webbula > demographic > individual > ethnicity code > hungarian,['hungary']
