,id,hit,name,countries
293,13226753,gender,adsquare data alliance > de > demographics > age & gender (nielsen dar validated) > male > male 25-49 ,['germany']
297,13226749,gender,adsquare data alliance > de > demographics > age & gender (nielsen dar validated) > male > male 25-54 ,['germany']
301,13226763,gender,adsquare data alliance > de > demographics > age & gender (nielsen dar validated) > male > male 35-54 ,['germany']
306,13226759,gender,adsquare data alliance > de > demographics > age & gender (nielsen dar validated) > male > male 35-64 ,['germany']
309,13226764,gender,adsquare data alliance > de > demographics > age & gender (nielsen dar validated) > male > male 45-54 ,['germany']
315,13226768,gender,adsquare data alliance > de > demographics > age & gender (nielsen dar validated) > male > male 55-64 ,['germany']
319,13226791,gender,adsquare data alliance > de > demographics > age & gender (nielsen dar validated) > male > male 65+ ,['germany']
186,13225724,gender,adsquare data alliance > de > demographics > gender (nielsen dar validated) > female ,['germany']
254,13225719,gender,adsquare data alliance > de > demographics > gender (nielsen dar validated) > male ,['germany']
192,24963734,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 18+ ,['spain']
196,24963905,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 18-24 ,['spain']
200,24964073,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 18-34 ,['spain']
201,24964079,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 18-34 ,['spain']
205,24964166,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 18-44 ,['spain']
209,24964222,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 18-49 ,['spain']
213,24964308,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 21-34 ,['spain']
217,24964404,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 25+ ,['spain']
221,24964518,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 25-34 ,['spain']
225,24964574,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 25-44 ,['spain']
229,24964700,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 25-49 ,['spain']
233,24964761,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 25-54 ,['spain']
237,24964806,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 35-54 ,['spain']
241,24964862,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 35-64 ,['spain']
245,24964945,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 45-54 ,['spain']
249,24965385,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 55-64 ,['spain']
323,25423925,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > female > female 65+ ,['spain']
260,24967510,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 18+ ,['spain']
264,24967511,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 18-24 ,['spain']
268,24967512,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 18-34 ,['spain']
272,24967515,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 18-44 ,['spain']
276,24967516,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 18-49 ,['spain']
280,24967517,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 21-34 ,['spain']
283,24967519,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 25+ ,['spain']
288,24967521,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 25-34 ,['spain']
291,24967522,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 25-44 ,['spain']
295,24967525,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 25-49 ,['spain']
299,24967527,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 25-54 ,['spain']
304,24967529,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 35-54 ,['spain']
308,24967531,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 35-64 ,['spain']
312,24967533,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 45-54 ,['spain']
316,24967535,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 55-64 ,['spain']
320,24967536,gender,adsquare data alliance > es > demographics > age &amp; gender (nielsen dar validated) > male > male 65+ ,['spain']
188,13229629,gender,adsquare data alliance > es > demographics > gender (nielsen dar validated) > female ,['spain']
256,13229626,gender,adsquare data alliance > es > demographics > gender (nielsen dar validated) > male ,['spain']
91,13602356,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 13+ ,['france']
189,13229334,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 18+ ,['france']
193,13229297,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 18-24 ,['france']
198,13229282,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 18-34 ,['france']
204,13229338,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 18-44 ,['france']
206,13229278,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 18-49 ,['france']
212,13229342,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 21-34 ,['france']
216,13229405,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 25+ ,['france']
218,13229359,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 25-34 ,['france']
222,13229356,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 25-44 ,['france']
228,13229352,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 25-49 ,['france']
230,13229345,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 25-54 ,['france']
236,13229374,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 35-54 ,['france']
238,13229363,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 35-64 ,['france']
244,13229380,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 45-54 ,['france']
248,13229387,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 55-64 ,['france']
92,13602360,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 65+ ,['france']
251,24965389,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > female > female 65+ ,['france']
90,13602353,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 13+ ,['france']
259,13229310,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 18+ ,['france']
263,13229210,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 18-24 ,['france']
266,13229205,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 18-34 ,['france']
271,13229316,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 18-44 ,['france']
274,13229202,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 18-49 ,['france']
277,13229322,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 21-34 ,['france']
284,24967520,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 25+ ,['france']
287,13229248,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 25-34 ,['france']
292,24967523,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 25-44 ,['france']
296,24967526,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 25-49 ,['france']
300,24967528,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 25-54 ,['france']
302,13229260,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 35-54 ,['france']
305,13229254,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 35-64 ,['france']
310,13229263,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 45-54 ,['france']
313,13229271,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 55-64 ,['france']
317,13229327,gender,adsquare data alliance > fr > demographics > age & gender (nielsen dar validated) > male > male 65+ ,['france']
185,13227599,gender,adsquare data alliance > fr > demographics > gender (nielsen dar validated) > female ,['france']
253,13227597,gender,adsquare data alliance > fr > demographics > gender (nielsen dar validated) > male ,['france']
190,13229530,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 18+ ,['italy']
194,13229523,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 18-24 ,['italy']
199,13229516,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 18-34 ,['italy']
203,13229534,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 18-44 ,['italy']
207,13229512,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 18-49 ,['italy']
210,13229551,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 21-34 ,['italy']
214,13229538,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 25+ ,['italy']
220,13229564,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 25-34 ,['italy']
224,13229548,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 25-44 ,['italy']
226,13229544,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 25-49 ,['italy']
231,13229542,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 25-54 ,['italy']
234,13229573,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 35-54 ,['italy']
239,13229568,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 35-64 ,['italy']
242,13229577,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 45-54 ,['italy']
247,13229580,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 55-64 ,['italy']
89,13229584,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 65+ ,['italy']
252,24965425,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > female 65+ ,['italy']
258,13229526,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 18+ ,['italy']
262,13229459,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 18-24 ,['italy']
267,13229455,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 18-34 ,['italy']
269,13229555,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 18-44 ,['italy']
275,13229452,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 18-49 ,['italy']
279,13229559,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 21-34 ,['italy']
281,13229561,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 25+ ,['italy']
286,13229482,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 25-34 ,['italy']
290,13229479,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 25-44 ,['italy']
294,13229472,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 25-49 ,['italy']
298,13229466,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 25-54 ,['italy']
303,13229492,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 35-54 ,['italy']
307,13229487,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 35-64 ,['italy']
311,13229499,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 45-54 ,['italy']
314,13229503,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 55-64 ,['italy']
318,13229509,gender,adsquare data alliance > it > demographics > age & gender (nielsen dar validated) > male 65+ ,['italy']
187,13229449,gender,adsquare data alliance > it > demographics > gender (nielsen dar validated) > female ,['italy']
255,13229445,gender,adsquare data alliance > it > demographics > gender (nielsen dar validated) > male ,['italy']
321,25419220,gender,adsquare data alliance > nl > demographics > age &amp; gender > male > 25-54 ,['netherlands']
94,13712999,gender,ask.fm > at > demographics > gender > female ,['austria']
93,13712997,gender,ask.fm > at > demographics > gender > male ,['austria']
96,13713038,gender,ask.fm > de > demographics > gender > female ,['germany']
95,13713035,gender,ask.fm > de > demographics > gender > male ,['germany']
98,13713079,gender,ask.fm > dk > demographics > gender > female ,['denmark']
97,13713077,gender,ask.fm > dk > demographics > gender > male ,['denmark']
102,13713170,gender,ask.fm > es > demographics > gender > female ,['spain']
101,13713167,gender,ask.fm > es > demographics > gender > male ,['spain']
100,13713119,gender,ask.fm > fi > demographics > gender > female ,['finland']
99,13713117,gender,ask.fm > fi > demographics > gender > male ,['finland']
104,13713206,gender,ask.fm > fr > demographics > gender > female ,['france']
103,13713205,gender,ask.fm > fr > demographics > gender > male ,['france']
106,13713296,gender,ask.fm > it > demographics > gender > female ,['italy']
105,13713293,gender,ask.fm > it > demographics > gender > male ,['italy']
108,13713340,gender,ask.fm > se > demographics > gender > female ,['sweden']
107,13713337,gender,ask.fm > se > demographics > gender > male ,['sweden']
117,5049722,gender,audiens: italy > demographic - mobile > vodafone > gender > male,['italy']
118,5049721,gender,audiens: italy > vodafone > gender > female,['italy']
109,13714647,gender,az direct > de > demographic > gender > female ,['germany']
110,13715011,gender,az direct > de > demographic > gender > male ,['germany']
111,13715511,gender,bisnode > se > gender > female ,['sweden']
112,13715514,gender,bisnode > se > gender > male ,['sweden']
35,9021889,gender,branded data > conexance > france - conexance demographics > demographics > gender ,['france']
36,9021900,gender,branded data > conexance > france - conexance demographics > demographics > gender > female ,['france']
37,9056505,gender,branded data > conexance > france - conexance demographics > demographics > gender > males ,['france']
67,11156869,gender,branded data > nordic data resources > denmark > family & parenting > gender ,['denmark']
66,11155774,gender,branded data > nordic data resources > denmark > family & parenting > gender > females ,['denmark']
65,11153530,gender,branded data > nordic data resources > denmark > family & parenting > gender > males ,['denmark']
26,7518101,gender,branded data > semasio > germany > socio-demographic > gender ,['germany']
27,7518103,gender,branded data > semasio > germany > socio-demographic > gender > female ,['germany']
28,7518106,gender,branded data > semasio > germany > socio-demographic > gender > male ,['germany']
114,13715733,gender,conexance > fr > demographics > gender > presence of a man on the household ,['france']
113,13715684,gender,conexance > fr > demographics > gender > presence of a woman on the household ,['france']
119,15963655,gender,data owners > experian it > mosaic audiences > gender > female,['italy']
121,15964329,gender,data owners > experian it > mosaic audiences > gender > male,['italy']
122,15963783,gender,data owners > experian it > premium audiences > gender > female,['italy']
120,15963905,gender,data owners > experian it > premium audiences > gender > male,['italy']
137,13773389,gender,data owners > ketchup adv > it > gender > female it,['italy']
136,13773381,gender,data owners > ketchup adv > it > gender > male it,['italy']
181,22522584,gender,digitalaudience:sweden>gender>female,['sweden']
180,22474910,gender,digitalaudience:sweden>gender>male,['sweden']
47,966080,gender,"european union - gender: female, age: 18-19",['europe']
54,966081,gender,"european union - gender: female, age: 20-24",['europe']
58,966082,gender,"european union - gender: female, age: 25-29",['europe']
61,966083,gender,"european union - gender: female, age: 30-34",['europe']
43,966084,gender,"european union - gender: female, age: 35-39",['europe']
62,966085,gender,"european union - gender: female, age: 40-44",['europe']
42,966086,gender,"european union - gender: female, age: 45-49",['europe']
38,966087,gender,"european union - gender: female, age: 50-54",['europe']
41,966088,gender,"european union - gender: female, age: 55-59",['europe']
56,966089,gender,"european union - gender: female, age: 60-64",['europe']
39,966090,gender,"european union - gender: female, age: 65-69",['europe']
44,966091,gender,"european union - gender: female, age: 70+",['europe']
46,966092,gender,"european union - gender: male, age: 18-19",['europe']
51,966093,gender,"european union - gender: male, age: 20-24",['europe']
63,966094,gender,"european union - gender: male, age: 25-29",['europe']
50,966095,gender,"european union - gender: male, age: 30-34",['europe']
52,966096,gender,"european union - gender: male, age: 35-39",['europe']
45,966097,gender,"european union - gender: male, age: 40-44",['europe']
57,966098,gender,"european union - gender: male, age: 45-49",['europe']
40,966099,gender,"european union - gender: male, age: 50-54",['europe']
59,966100,gender,"european union - gender: male, age: 55-59",['europe']
53,966101,gender,"european union - gender: male, age: 60-64",['europe']
49,966102,gender,"european union - gender: male, age: 65-69",['europe']
60,966103,gender,"european union - gender: male, age: 70+",['europe']
160,19519142,gender,gh-nl_gps_xandr_da_generic_demographic_gender-female_plain,['netherlands']
154,19519757,gender,gh-nl_gps_xandr_da_generic_demographic_gender-female_rich,['netherlands']
156,19519816,gender,gh-nl_gps_xandr_da_generic_demographic_gender-female_video,['netherlands']
152,19519647,gender,gh-nl_gps_xandr_da_generic_demographic_gender-male_plain,['netherlands']
153,19519756,gender,gh-nl_gps_xandr_da_generic_demographic_gender-male_rich,['netherlands']
155,19519815,gender,gh-nl_gps_xandr_da_generic_demographic_gender-male_video,['netherlands']
15,4027718,gender,international_eu - austria gender: female ,['austria']
14,4027717,gender,international_eu - austria gender: male ,['austria']
13,2151628,gender,international_eu - belgium gender: female ,['belgium']
12,2151627,gender,international_eu - belgium gender: male ,['belgium']
11,2151685,gender,international_eu - denmark gender: female ,['denmark']
10,2151683,gender,international_eu - denmark gender: male ,['denmark']
9,2154212,gender,international_eu - finland gender: female ,['finland']
8,2154208,gender,international_eu - finland gender: male ,['finland']
7,4027915,gender,international_eu - greece gender: female ,['greece']
6,4027912,gender,international_eu - greece gender: male ,['greece']
5,2154614,gender,international_eu - netherlands gender: female ,['netherlands']
4,2154611,gender,international_eu - netherlands gender: male ,['netherlands']
3,2154783,gender,international_eu - poland gender: female ,['poland']
2,2154782,gender,international_eu - poland gender: male ,['poland']
1,2155279,gender,international_eu - sweden gender: female ,['sweden']
0,2155268,gender,international_eu - sweden gender: male ,['sweden']
68,11119876,gender,kbm group - germany - az direct | az sociodemographics | gender | female,['germany']
69,11119879,gender,kbm group - germany - az direct | az sociodemographics | gender | male,['germany']
70,11054231,gender,kbm group - germany - panadress demographics | demographic data | gender | female,['germany']
71,11054229,gender,kbm group - germany - panadress demographics | demographic data | gender | male,['germany']
72,11053536,gender,kbm group - germany - schober | demographics | gender | man,['germany']
73,11053535,gender,kbm group - germany - schober | demographics | gender | woman,['germany']
141,17624474,gender,mbbmedia_fr_lgbt_transgender_famous ,['france']
29,7864434,gender,oracle country-specific audiences > france > demographic > validated demographic > gender ,['france']
31,7866388,gender,oracle country-specific audiences > france > demographic > validated demographic > gender > female ,['france']
32,7866389,gender,oracle country-specific audiences > france > demographic > validated demographic > gender > male ,['france']
127,7847657,gender,oracle country-specific audiences > germany (de) > demographic > gender ,['germany']
128,7848214,gender,oracle country-specific audiences > germany (de) > demographic > gender > females ,['germany']
129,7848232,gender,oracle country-specific audiences > germany (de) > demographic > gender > males ,['germany']
30,7864437,gender,oracle country-specific audiences > germany > demographic > validated demographic > gender ,['germany']
33,7866408,gender,oracle country-specific audiences > germany > demographic > validated demographic > gender > female ,['germany']
34,7866410,gender,oracle country-specific audiences > germany > demographic > validated demographic > gender > male ,['germany']
130,7847693,gender,oracle country-specific audiences > italy (it) > demographic > gender ,['italy']
131,7848310,gender,oracle country-specific audiences > italy (it) > demographic > gender > females ,['italy']
132,7848311,gender,oracle country-specific audiences > italy (it) > demographic > gender > males ,['italy']
133,7847810,gender,oracle country-specific audiences > spain (es) > demographic > gender ,['spain']
134,7848573,gender,oracle country-specific audiences > spain (es) > demographic > gender > females ,['spain']
135,7848569,gender,oracle country-specific audiences > spain (es) > demographic > gender > males ,['spain']
48,2166796,gender,semasio - de - demographic - gender - female ,['germany']
55,2166797,gender,semasio - de - demographic - gender - male ,['germany']
325,21261435,gender,semasio - de: socio - gender female,['germany']
324,21261434,gender,semasio - de: socio - gender male,['germany']
17,3438433,gender,xaxisema_diesel_gender_equality_english ,['europe']
18,3438610,gender,xaxisema_diesel_gender_equality_french ,"['france', 'europe']"
19,3438611,gender,xaxisema_diesel_gender_equality_german ,"['germany', 'europe']"
20,3438601,gender,xaxisema_diesel_gender_equality_italian ,"['italy', 'europe']"
148,19477970,gender,zeotap > austria > demographics > gender: female ,['austria']
147,19477959,gender,zeotap > austria > demographics > gender: men ,['austria']
125,17009517,gender,zeotap > belgium > demographics > gender: female ,['belgium']
126,17009520,gender,zeotap > belgium > demographics > gender: men ,['belgium']
157,19799530,gender,zeotap > france > demographic > gender: male/men ,['france']
86,11797133,gender,zeotap > france > demographics > gender: female,['france']
158,19802588,gender,zeotap > france > demographics > gender: female ,['france']
85,11795006,gender,zeotap > france > demographics > gender: male,['france']
159,19802590,gender,zeotap > france > demographics > gender: male ,['france']
82,11790188,gender,zeotap > germany > demographics > gender: female / women,['germany']
151,19541528,gender,zeotap > germany > demographics > gender: female / women_1,['germany']
83,11790189,gender,zeotap > germany > demographics > gender: male / men,['germany']
150,19541517,gender,zeotap > germany > demographics > gender: male / men_1,['germany']
81,11789658,gender,zeotap > italy > demographics > gender: female / women,['italy']
84,11793636,gender,zeotap > italy > demographics > gender: male / men,['italy']
172,21809666,gender,zeotap > spain > custom > xaxis > demographic > gender & age > female/women: 18-44,['spain']
170,21809556,gender,zeotap > spain > custom > xaxis > demographic > gender & age > female/women: 18-55,['spain']
171,21809610,gender,zeotap > spain > custom > xaxis > demographic > gender & age > female/women: 30-45,['spain']
169,21809526,gender,zeotap > spain > custom > xaxis > demographic > gender & age > female/women: 30-50,['spain']
173,21809702,gender,zeotap > spain > custom > xaxis > demographic > gender & age > female/women: 30-54,['spain']
168,21809501,gender,zeotap > spain > custom > xaxis > demographic > gender & age > female/women: 35-44,['spain']
175,21809810,gender,zeotap > spain > custom > xaxis > demographic > gender & age > male/men: +25,['spain']
178,21809861,gender,zeotap > spain > custom > xaxis > demographic > gender & age > male/men: 18-44,['spain']
177,21809841,gender,zeotap > spain > custom > xaxis > demographic > gender & age > male/men: 30-54,['spain']
176,21809829,gender,zeotap > spain > custom > xaxis > demographic > gender & age > male/men: 35-54,['spain']
166,21809059,gender,zeotap > spain > custom > xaxis > demographic > gender: female/women,['spain']
167,21809436,gender,zeotap > spain > custom > xaxis > demographic > gender: female/women 35-54,['spain']
174,21809746,gender,zeotap > spain > custom > xaxis > demographic > gender: male/men,['spain']
146,18563732,gender,zeotap > spain > demographic > gender & age > female/ women: 18-45,['spain']
184,24684734,gender,zeotap > spain > demographic > gender & age > female/ women: 30-55,['spain']
163,20922435,gender,zeotap > spain > demographic > gender & age > female/women: 25-45 ,['spain']
164,21211850,gender,zeotap > spain > demographic > gender & age > female/women: 25-49 (1),['spain']
124,16745770,gender,zeotap > spain > demographic > gender & age > female/women: 35-44,['spain']
162,20581262,gender,zeotap > spain > demographic > gender & age > female/women: 40+,['spain']
123,16745706,gender,zeotap > spain > demographic > gender & age > male/men: 18-34 (2),['spain']
80,11789087,gender,zeotap > spain > demographic > gender: female/women,['spain']
87,12300011,gender,zeotap > spain > demographic > gender: female/women ,['spain']
79,11786939,gender,zeotap > spain > demographic > gender: male/men,['spain']
88,12300040,gender,zeotap > spain > demographic > gender: male/men ,['spain']
76,11774488,intimate,branded data > intimate merger > it ,['italy']
77,11774604,intimate,branded data > intimate merger > it > internet ,['italy']
78,11775872,intimate,branded data > intimate merger > it > pc & home appliances ,['italy']
182,23341206,lgbt,mbbmedia_fr_cinema_lgbt ,['france']
138,17272243,lgbt,mbbmedia_fr_culture_litterature_flammarion_livrelgbt ,['france']
144,17624485,lgbt,mbbmedia_fr_lgbt_events ,['france']
140,17624472,lgbt,mbbmedia_fr_lgbt_gays_famous ,['france']
145,18355215,lgbt,mbbmedia_fr_lgbt_general ,['france']
139,17624471,lgbt,mbbmedia_fr_lgbt_lesbians_famous ,['france']
142,17624481,lgbt,mbbmedia_fr_lgbt_movies ,['france']
143,17624483,lgbt,mbbmedia_fr_lgbt_parisian_places ,['france']
75,11422101,lgbt,xaxisbel_lgbtq_fr ,"['belgium', 'france']"
116,13999984,lgbt,xaxisde_lgbt_absolut ,['germany']
161,20243998,lgbt,zeotap > spain > interest > lgbt,['spain']
179,6987925,promiscu(ous|ity),eyeota - de kantar - shopping - attitudes - fmcg shopper archetypes - promiscuous purchasers,['germany']
165,21790016,promiscu(ous|ity),eyeota - miq - de kantar media tgi - fmcg shopper archetypes - promiscuous purchasers,['germany']
149,19531400,queer,mbbmedia_fr_queer ,['france']
115,13717427,sex,fidall > fr > retailers customers > sexy center ,['france']
25,6400466,sex,geographic > ip based > country > europe > northern europe > united kingdom > england > east sussex ,['europe']
24,6400470,sex,geographic > ip based > country > europe > northern europe > united kingdom > england > essex ,['europe']
