,id,hit,name,countries
501,21328623,addict,mediaiq_neg_tomboladenmarkgamblingaddiction ,['denmark']
502,21328974,addict,mediaiq_neg_tombolaswedengamblingaddiction ,['sweden']
285,13715662,alcohol,conexance > fr > purchase behaviour > alcohol products ,['france']
633,26569332,alcohol,digitalaudience: sweden > spending intent > alcoholic beverages > above average,['sweden']
511,21790030,alcohol,eyeota - miq - de kantar media tgi - lifestyle - consumes alcohol,['germany']
510,21782374,alcohol,eyeota - miq - uk experian - spend trends - likely to spend on off premise alcohol,['spain']
431,17615119,alcohol,eyeota - uk experian - spend trends - likely to spend on off premise alcohol,['spain']
468,19834908,alcohol,eyeota - us acxiom - cpg - alcoholic drinks - beer brand - killians irish for age 21+ - likely,['ireland']
469,19834983,alcohol,eyeota - us acxiom - cpg - alcoholic drinks - vodka brand - finlandia for age 21+ - likely,['finland']
312,13723689,alcohol,gfk > at > purchasing power for retail product lines > alcoholic beverages > 3: high ,['austria']
306,13723298,alcohol,gfk > de > purchasing power for retail product lines > other alcoholic beverages > 3: high ,['germany']
317,13723906,alcohol,gfk > dk > purchasing power for retail product lines > alcoholic beverages > 3: high ,['denmark']
313,13723775,alcohol,gfk > es > purchasing power for retail product lines > alcoholic beverages > 3: high ,['spain']
302,13722605,alcohol,gfk > fi > purchasing power for retail product lines > alcoholic beverages > 3: high ,['finland']
309,13723510,alcohol,gfk > se > purchasing power for retail product lines > alcoholic beverages > 3: high ,['sweden']
9,4073004,alcohol,international_eu - france alcoholic beverages ,['france']
20,4074151,alcohol,international_eu - germany alcoholic beverages ,['germany']
32,4075170,alcohol,international_eu - italy alcoholic beverages ,['italy']
45,4070254,alcohol,international_eu - spain alcoholic beverages ,['spain']
632,26447511,alcohol,lotame > custom - de - euro - alcohol beverage,['germany']
471,15035558,arthritis,the weather channel (ibm) > france weather conditions > arthritis symptoms,['france']
474,15036211,arthritis,the weather channel (ibm) > germany weather conditions > arthritis symptoms,['germany']
477,15035704,arthritis,the weather channel (ibm) > spain weather conditions > arthritis symptoms,['spain']
472,15035559,asthma,the weather channel (ibm) > france weather conditions > asthma symptoms,['france']
475,15036212,asthma,the weather channel (ibm) > germany weather conditions > asthma symptoms,['germany']
478,15035705,asthma,the weather channel (ibm) > spain weather conditions > asthma symptoms,['spain']
292,13716567,cancer,fidall > fr > pharmacy product buyers > la ligue contre le cancer ,['france']
381,15909240,diabet(es|ic),mediaiq_abbott_diabetes_kw_french ,['france']
604,25164121,diabet(es|ic),mediaiq_abbott_hcp_diabetes_fr ,['france']
185,11064463,diabet(es|ic),roqad_diabetes_german ,['germany']
67,437070,diabet(es|ic),serranetga_diabetes_de ,['germany']
628,26345102,diabet(es|ic),sqreem_de_int_diabetes ,['germany']
303,13722777,disab(led|ility),gfk > de > financial market services > occupational disability insurance > 3: high ,['germany']
57,617473,disab(led|ility),mediaiq_gs_french_disability ,['france']
60,2137191,disab(led|ility),xaxisema_gs_disability ,['europe']
521,21670353,matern(al|ity),"audience 78530, es > maternity",['spain']
531,22523245,matern(al|ity),digitalaudience:sweden>shoppingintent>clothing>maternitywear,['sweden']
91,6647670,matern(al|ity),familyes > maternity (en) maternidad (es) (private-4112) ,['spain']
461,19500584,matern(al|ity),zeotap > spain > purchase intent > fashion & beauty > maternity clothing ,['spain']
175,9904079,medic(al|ine),bridge b2b > medical specialty > resp/dev/reh/rstr: pt: cardiopulmonary,['portugal']
167,9949840,medic(al|ine),"bridge b2b > medical specialty > resp/dev/reh/rstr: pt: electrophysiology, clinical",['portugal']
172,9899002,medic(al|ine),bridge b2b > medical specialty > resp/dev/reh/rstr: pt: ergonomics,['portugal']
171,9897410,medic(al|ine),bridge b2b > medical specialty > resp/dev/reh/rstr: pt: hand,['portugal']
445,9902908,medic(al|ine),bridge b2b > medical specialty > resp/dev/reh/rstr: pt: neurology,['portugal']
168,9959925,medic(al|ine),bridge b2b > medical specialty > resp/dev/reh/rstr: pt: orthopedic,['portugal']
173,9899135,medic(al|ine),bridge b2b > medical specialty > resp/dev/reh/rstr: pt: pediatrics,['portugal']
444,9897623,medic(al|ine),bridge b2b > medical specialty > resp/dev/reh/rstr: pt: sports,['portugal']
410,15669630,medic(al|ine),custom segments > adex|germany|gutefrage|interests|healthyliving|alternativemedicine,['germany']
164,8255438,medic(al|ine),experian sp - insurance - private medical - all expenses paid by the insurance ,['spain']
161,8255439,medic(al|ine),experian sp - insurance - private medical - part expenses paid by the insurance ,['spain']
523,6986471,medic(al|ine),eyeota - de kantar - consumer financial - insurance - has private medical insurance,['germany']
514,21790084,medic(al|ine),eyeota - miq - de kantar media tgi - personal finance - has private medical insurance,['germany']
92,7868437,medic(al|ine),oracle country-specific audiences > france > b2b > firmographic > industry > healthcare & social work > hospitals & medical offices ,['france']
93,7868467,medic(al|ine),oracle country-specific audiences > germany > b2b > firmographic > industry > healthcare & social work > hospitals & medical offices ,['germany']
94,7868519,medic(al|ine),oracle country-specific audiences > italy > b2b > firmographic > industry > healthcare & social work > hospitals & medical offices ,['italy']
95,7868664,medic(al|ine),oracle country-specific audiences > spain > b2b > firmographic > industry > healthcare & social work > hospitals & medical offices ,['spain']
610,25503664,medic(al|ine),semasio - de: socio - b2b - medical & health services,['germany']
149,8267334,medic(al|ine),"sharethis - ca, fr, de, uk, au, hk - health - alternative & natural medicine - acupuncture & chinese medicine","['germany', 'france']"
150,8267335,medic(al|ine),"sharethis - ca, fr, de, uk, au, hk - health - alternative & natural medicine - cleansing & detoxification","['germany', 'france']"
151,8267340,medic(al|ine),"sharethis - ca, fr, de, uk, au, hk - health - health education & medical training","['germany', 'france']"
152,8267341,medic(al|ine),"sharethis - ca, fr, de, uk, au, hk - health - health foundations & medical research","['germany', 'france']"
153,8267342,medic(al|ine),"sharethis - ca, fr, de, uk, au, hk - health - medical devices & equipment - assistive technology","['germany', 'france']"
154,8267343,medic(al|ine),"sharethis - ca, fr, de, uk, au, hk - health - medical facilities & services - doctors' offices","['germany', 'france']"
155,8267344,medic(al|ine),"sharethis - ca, fr, de, uk, au, hk - health - medical facilities & services - hospitals & treatment centers","['germany', 'france']"
156,8267345,medic(al|ine),"sharethis - ca, fr, de, uk, au, hk - health - medical facilities & services - medical procedures","['germany', 'france']"
157,8267346,medic(al|ine),"sharethis - ca, fr, de, uk, au, hk - health - medical facilities & services - physical therapy","['germany', 'france']"
257,11390530,medic(al|ine),"sharethis - ca, fr, de, uk, au, hk - health - medical literature & resources","['germany', 'france']"
436,18114419,menopause,mbbmedia_fr_culture_kwet_menopause_femmes45yo_custom ,['france']
473,15035561,migraine,the weather channel (ibm) > france weather conditions > migraines symptoms,['france']
476,7654229,migraine,the weather channel (ibm) > germany weather conditions > migraines symptoms,['germany']
479,15035707,migraine,the weather channel (ibm) > spain weather conditions > migraines symptoms,['spain']
458,19481922,ovulat(e|ion),zeotap > spain > interest > health & fitness > menstrual period & ovulation ,['spain']
442,18427948,ovulat(e|ion),zeotap > spain > interest > health & fitness > menstrual period & ovulation (1),['spain']
331,13776546,ovulat(e|ion),zeotap > spain > interest > health & fitness > menstrual period & ovulation (2),['spain']
609,25423893,parent(hood)?,adsquare data alliance > be > demographics > family &amp;  marital status > parents > fathers  ,['belgium']
570,24955677,parent(hood)?,adsquare data alliance > de > christmas 2020 audiences > christmas targeting- grand parents ,['germany']
583,24967707,parent(hood)?,adsquare data alliance > de > covid-19 audiences (corona pandemic) > covid-19 habitation &amp;  household > parents with babies at home  ,['germany']
584,24967710,parent(hood)?,adsquare data alliance > de > covid-19 audiences (corona pandemic) > covid-19 habitation &amp;  household > parents with kindergarden kids at home  ,['germany']
585,24967713,parent(hood)?,adsquare data alliance > de > covid-19 audiences (corona pandemic) > covid-19 habitation &amp;  household > parents with schoolchildren at home  ,['germany']
582,24967704,parent(hood)?,adsquare data alliance > es > demographics > marital status > parents ,['spain']
608,25423889,parent(hood)?,adsquare data alliance > nl > demographics > family &amp;  marital status > parents > fathers  ,['netherlands']
276,13713975,parent(hood)?,az direct > de > demographic > family type > single parents with adult children ,['germany']
278,13714059,parent(hood)?,az direct > de > demographic > family type > single parents with teenager ,['germany']
277,13714011,parent(hood)?,az direct > de > demographic > family type > young single parents  ,['germany']
282,13714716,parent(hood)?,az direct > de > demographic > lifestage > single parents ,['germany']
463,19502092,parent(hood)?,blis - network - syndicate:direct - gh-nl_all_xandr_blis_all_location_netherlands-parenting_all_greenhouse,['netherlands']
200,11155564,parent(hood)?,branded data > nordic data resources > denmark > family & parenting ,['denmark']
193,11153805,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups ,['denmark']
354,15103363,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups > 18 - 25 years (power reach) ,['denmark']
192,11153783,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups > 18 - 25 years (super target) ,['denmark']
352,15102403,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups > 26 - 45 years (power reach) ,['denmark']
199,11155388,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups > 26 - 45 years (super target) ,['denmark']
346,15101398,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups > 46 - 60 years (power reach) ,['denmark']
189,11153398,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups > 46 - 60 years (super target) ,['denmark']
343,15101054,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups > 61 - 79 years (power reach) ,['denmark']
206,11156948,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups > 61 - 79 years (super target) ,['denmark']
353,15102452,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups > 80+ years (power reach) ,['denmark']
196,11155128,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > age groups > 80+ years (super target) ,['denmark']
197,11155185,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > children ,['denmark']
351,15102392,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > children > households with 1 or 2 children (power reach) ,['denmark']
194,11153862,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > children > households with 1 or 2 children (super target) ,['denmark']
347,15101456,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > children > households with children (power reach) ,['denmark']
198,11155367,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > children > households with children (super target) ,['denmark']
350,15101560,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > children > households with more than 2 children (power reach) ,['denmark']
188,11153007,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > children > households with more than 2 children (super target) ,['denmark']
345,15101328,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > children > households without children (power reach) ,['denmark']
205,11156879,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > children > households without children (super target) ,['denmark']
204,11156869,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > gender ,['denmark']
201,11155774,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > gender > females ,['denmark']
190,11153530,parent(hood)?,branded data > nordic data resources > denmark > family & parenting > gender > males ,['denmark']
96,8011072,parent(hood)?,branded data > nordic data resources > denmark > super target > family & parenting ,['denmark']
99,8012534,parent(hood)?,branded data > nordic data resources > denmark > super target > family & parenting > children's wear ,['denmark']
98,8012531,parent(hood)?,branded data > nordic data resources > denmark > super target > family & parenting > family & parenting ,['denmark']
97,8012525,parent(hood)?,branded data > nordic data resources > denmark > super target > family & parenting > kids toys ,['denmark']
100,8012633,parent(hood)?,branded data > nordic data resources > finland > super target > interests > family & parenting ,['finland']
203,11156839,parent(hood)?,branded data > nordic data resources > germany > consumer classification > online mosaic > (h) homemaking parents ,['germany']
342,15101046,parent(hood)?,branded data > nordic data resources > sweden > media > newspapers & magazines > children & parenting (power reach) ,['sweden']
207,11153111,parent(hood)?,branded data > nordic data resources > sweden > media > newspapers & magazines > children & parenting (super target) ,['sweden']
102,8013551,parent(hood)?,branded data > nordic data resources > sweden > super target > media > newspapers > children & parenting ,['sweden']
89,7518152,parent(hood)?,branded data > semasio > denmark > interest > family & parenting ,['denmark']
88,7517981,parent(hood)?,branded data > semasio > germany > interest > family & parenting ,['germany']
90,7518193,parent(hood)?,branded data > semasio > sweden > interest > family & parenting ,['sweden']
288,13715700,parent(hood)?,conexance > fr > family > parents of children with age between 0 and 3 ,['france']
286,13715675,parent(hood)?,conexance > fr > family > parents of children with age between 11 and  ,['france']
290,13715763,parent(hood)?,conexance > fr > family > parents of children with age between 16 and  ,['france']
289,13715702,parent(hood)?,conexance > fr > family > parents of children with age between 4 and 6 ,['france']
287,13715689,parent(hood)?,conexance > fr > family > parents of children with age between 7 and 1 ,['france']
291,13715778,parent(hood)?,conexance > fr > households > typology > typology conexance f > f2 young single parents households without f ,['france']
480,20103323,parent(hood)?,converged > france > hmpar_ad exchange - edf - parents with young children,['france']
409,15669616,parent(hood)?,custom segments > adex|germany|gutefrage|interests|familyandrelationships|parenting,['germany']
415,13773374,parent(hood)?,data owners > ketchup adv > it > intent family & parenting > intent adoption,['italy']
416,13597917,parent(hood)?,data owners > ketchup adv > it > intent family & parenting > intent babies & toddlers,['italy']
379,2638987,parent(hood)?,experian fr - mosaic - blue-collar heritage - thrifty young parents in social housing ,['france']
378,2638992,parent(hood)?,experian fr - mosaic - connected cosmopolites - single parents in social housing ,['france']
376,2639043,parent(hood)?,"experian fr - mosaic - young active families - single parents, sports and consumption ",['france']
145,2639045,parent(hood)?,"experian fr - mosaic - young active families - young parents, leisure equipment and tv ",['france']
383,3577143,parent(hood)?,eyeota - de experian - mosaic - group - h homemaking parents,['germany']
398,15675785,parent(hood)?,eyeota - dk ndr - 02 family and parenting - age groups - 18-25 years ,['denmark']
402,15675782,parent(hood)?,eyeota - dk ndr - 02 family and parenting - age groups - 18-25 years ,['denmark']
399,15675817,parent(hood)?,eyeota - dk ndr - 02 family and parenting - age groups - 26-45 years ,['denmark']
397,15675877,parent(hood)?,eyeota - dk ndr - 02 family and parenting - age groups - 61-79 years ,['denmark']
403,15675871,parent(hood)?,eyeota - dk ndr - 02 family and parenting - age groups - 61-79 years ,['denmark']
396,15675881,parent(hood)?,eyeota - dk ndr - 02 family and parenting - age groups - 80+ years ,['denmark']
404,15675878,parent(hood)?,eyeota - dk ndr - 02 family and parenting - age groups - 80+ years ,['denmark']
405,15675882,parent(hood)?,eyeota - dk ndr - 02 family and parenting - children - households with 1 or 2 children ,['denmark']
406,15675895,parent(hood)?,eyeota - dk ndr - 02 family and parenting - children - households with children ,['denmark']
407,15675903,parent(hood)?,eyeota - dk ndr - 02 family and parenting - children - households without children ,['denmark']
424,17575940,parent(hood)?,eyeota - dk ndr - 15 kantar media tns dk - tns gallup lifestyle - single parents,['denmark']
527,22180693,parent(hood)?,eyeota - es experian - sociodemographic - automotive segmentation - tv5 - apparent success,['spain']
493,21019200,parent(hood)?,eyeota - fi ndr - 21 kantar mind - kantar mind lifestyle - kantar single parents,['finland']
490,21019406,parent(hood)?,eyeota - fr experian - household composition - single parent,['france']
494,21019512,parent(hood)?,"eyeota - fr experian - mosaic type - e19 young parents, leisure equipment and tv",['france']
491,21019521,parent(hood)?,"eyeota - fr experian - mosaic type - e23 single parents, sports and consumption",['france']
506,21779722,parent(hood)?,eyeota - miq - de experian - mosaic - group - h homemaking parents,['germany']
507,21779973,parent(hood)?,eyeota - miq - fr experian - household composition - single parent,['france']
508,21780031,parent(hood)?,"eyeota - miq - fr experian - mosaic type - e19 young parents, leisure equipment and tv",['france']
509,21780047,parent(hood)?,"eyeota - miq - fr experian - mosaic type - e23 single parents, sports and consumption",['france']
401,15742317,parent(hood)?,eyeota - se ndr - 12 media - newspapers and magazines: children and parenting ,['sweden']
408,15742316,parent(hood)?,eyeota - se ndr - 12 media - newspapers and magazines: children and parenting ,['sweden']
425,17576528,parent(hood)?,eyeota - se ndr - 18 kantar media tgi se - orvesto lifestyle - lifecycle - single parents,['sweden']
4,4027700,parent(hood)?,international_eu - austria parenting ,['austria']
5,2151638,parent(hood)?,international_eu - belgium parenting ,['belgium']
6,2151695,parent(hood)?,international_eu - denmark parenting ,['denmark']
8,2154248,parent(hood)?,international_eu - finland parenting ,['finland']
10,4073771,parent(hood)?,international_eu - france declared parents ,['france']
13,1430213,parent(hood)?,international_eu - france parenting ,['france']
14,4073764,parent(hood)?,international_eu - france parents of infants ,['france']
15,4073763,parent(hood)?,international_eu - france parents of pre-teens ,['france']
16,4073762,parent(hood)?,international_eu - france parents of teenagers ,['france']
17,4073759,parent(hood)?,international_eu - france parents of toddlers ,['france']
18,4073755,parent(hood)?,international_eu - france parents of young children ,['france']
21,4074692,parent(hood)?,international_eu - germany declared parents ,['germany']
24,1430363,parent(hood)?,international_eu - germany parenting ,['germany']
25,4074680,parent(hood)?,international_eu - germany parents of infants ,['germany']
26,4074678,parent(hood)?,international_eu - germany parents of pre-teens ,['germany']
27,4074676,parent(hood)?,international_eu - germany parents of teenagers ,['germany']
28,4074675,parent(hood)?,international_eu - germany parents of toddlers ,['germany']
29,4074670,parent(hood)?,international_eu - germany parents of young children ,['germany']
31,4027893,parent(hood)?,international_eu - greece parenting ,['greece']
33,4075696,parent(hood)?,international_eu - italy declared parents ,['italy']
36,1430783,parent(hood)?,international_eu - italy parenting ,['italy']
37,4075689,parent(hood)?,international_eu - italy parents of infants ,['italy']
38,4075687,parent(hood)?,international_eu - italy parents of pre-teens ,['italy']
39,4075682,parent(hood)?,international_eu - italy parents of teenagers ,['italy']
40,4075678,parent(hood)?,international_eu - italy parents of toddlers ,['italy']
41,4075676,parent(hood)?,international_eu - italy parents of young children ,['italy']
43,2154642,parent(hood)?,international_eu - netherlands parenting ,['netherlands']
44,2154811,parent(hood)?,international_eu - poland parenting ,['poland']
46,4071447,parent(hood)?,international_eu - spain declared parents ,['spain']
49,1430008,parent(hood)?,international_eu - spain parenting ,['spain']
50,4071427,parent(hood)?,international_eu - spain parents of infants ,['spain']
51,4071419,parent(hood)?,international_eu - spain parents of pre-teens ,['spain']
52,4071410,parent(hood)?,international_eu - spain parents of teenagers ,['spain']
53,4071403,parent(hood)?,international_eu - spain parents of toddlers ,['spain']
54,4071397,parent(hood)?,international_eu - spain parents of young children ,['spain']
56,2155214,parent(hood)?,international_eu - sweden parenting ,['sweden']
541,23680162,parent(hood)?,irobot - parents  - belgium ,['belgium']
542,23696149,parent(hood)?,irobot - parents -  portugal ,['portugal']
211,11120118,parent(hood)?,kbm group - germany - az direct | az sociodemographics | family type | single parents with adult children,['germany']
212,11120143,parent(hood)?,kbm group - germany - az direct | az sociodemographics | family type | single parents with teenager,['germany']
213,11120145,parent(hood)?,kbm group - germany - az direct | az sociodemographics | family type | young single parents,['germany']
434,17756680,parent(hood)?,litereacit_generali_parenting_it ,['italy']
545,23720457,parent(hood)?,lotame > custom > be > parents,['belgium']
546,23720484,parent(hood)?,lotame > custom > pt > parents,['portugal']
539,23575369,parent(hood)?,mbbmedia_fr_ffvb_parents ,['france']
528,22237926,parent(hood)?,mbbmedia_fr_lmde_parents_sante ,['france']
422,17522717,parent(hood)?,mbbmedia_fr_parents_activitefamille ,['france']
107,8573874,parent(hood)?,oracle country-specific audiences > france (fr) > hobbies and interests (affinity) > parenting and family ,['france']
120,8575534,parent(hood)?,oracle country-specific audiences > france (fr) > hobbies and interests (affinity) > parenting and family > men's interests (affinity) ,['france']
121,8575535,parent(hood)?,oracle country-specific audiences > france (fr) > hobbies and interests (affinity) > parenting and family > parenting babies and toddlers ,['france']
122,8575537,parent(hood)?,oracle country-specific audiences > france (fr) > hobbies and interests (affinity) > parenting and family > parenting kids ,['france']
119,8575531,parent(hood)?,oracle country-specific audiences > france (fr) > hobbies and interests (affinity) > parenting and family > women's interests (affinity) ,['france']
111,8573997,parent(hood)?,oracle country-specific audiences > france (fr) > life stages and events > family and children (kids) > new parents ,['france']
265,13583395,parent(hood)?,oracle country-specific audiences > france (fr) > lifestyles > parents and family ,['france']
103,8573686,parent(hood)?,oracle country-specific audiences > france (fr) > lifestyles > parents and family > moms (mums) ,['france']
115,8574813,parent(hood)?,oracle country-specific audiences > france (fr) > lifestyles > parents and family > moms (mums) > trendy moms ,['france']
108,8573887,parent(hood)?,oracle country-specific audiences > germany (de) > hobbies and interests (affinity) > parenting and family ,['germany']
123,8575582,parent(hood)?,oracle country-specific audiences > germany (de) > hobbies and interests (affinity) > parenting and family > men's interests (affinity) ,['germany']
124,8575583,parent(hood)?,oracle country-specific audiences > germany (de) > hobbies and interests (affinity) > parenting and family > parenting babies and toddlers ,['germany']
125,8575584,parent(hood)?,oracle country-specific audiences > germany (de) > hobbies and interests (affinity) > parenting and family > parenting kids ,['germany']
126,8575591,parent(hood)?,oracle country-specific audiences > germany (de) > hobbies and interests (affinity) > parenting and family > women's interests (affinity) ,['germany']
112,8574005,parent(hood)?,oracle country-specific audiences > germany (de) > life stages and events > family and children (kids) > new parents ,['germany']
267,13587088,parent(hood)?,oracle country-specific audiences > germany (de) > lifestyles > parents and family ,['germany']
104,8573689,parent(hood)?,oracle country-specific audiences > germany (de) > lifestyles > parents and family > moms (mums) ,['germany']
116,8574820,parent(hood)?,oracle country-specific audiences > germany (de) > lifestyles > parents and family > moms (mums) > trendy moms ,['germany']
109,8573902,parent(hood)?,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > parenting and family ,['italy']
128,8575655,parent(hood)?,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > parenting and family > men's interests (affinity) ,['italy']
129,8575656,parent(hood)?,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > parenting and family > parenting babies and toddlers ,['italy']
130,8575657,parent(hood)?,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > parenting and family > parenting kids ,['italy']
127,8575653,parent(hood)?,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > parenting and family > women's interests (affinity) ,['italy']
113,8574013,parent(hood)?,oracle country-specific audiences > italy (it) > life stages and events > family and children (kids) > new parents ,['italy']
266,13586334,parent(hood)?,oracle country-specific audiences > italy (it) > lifestyles > parents and family ,['italy']
105,8573692,parent(hood)?,oracle country-specific audiences > italy (it) > lifestyles > parents and family > moms (mums) ,['italy']
